user_id|movie_id|rating|persona
77|31|3|4
468|144|5|13
618|959|4|5
633|410|2|9
445|55|1|13
497|222|3|5
303|85|3|5
295|357|4|20
637|1374|1|0
514|680|1|4
588|272|5|16
435|845|3|5
291|1012|4|22
174|246|5|14
500|45|4|19
588|110|3|16
104|591|4|21
500|531|3|19
506|55|4|9
429|114|5|20
598|313|5|2
489|243|4|2
102|612|4|9
139|100|5|17
237|134|5|3
382|122|3|6
514|470|3|4
276|1098|4|5
594|126|3|17
158|576|4|9
201|682|3|19
125|172|5|15
167|530|5|10
643|712|3|22
540|310|4|0
332|845|3|22
291|282|4|22
297|529|3|4
648|252|4|5
241|310|4|2
653|310|4|9
614|1009|3|0
255|56|5|11
387|196|2|19
518|1011|4|0
429|233|3|20
474|215|5|10
89|235|5|7
379|137|5|3
555|120|4|21
379|436|3|3
623|88|4|15
201|469|4|19
514|65|3|4
170|304|4|2
308|614|3|20
398|194|5|3
116|479|4|12
524|77|3|20
429|631|4|20
373|568|4|5
550|125|4|21
239|45|5|10
567|156|5|6
440|1105|5|12
620|99|3|16
345|639|4|7
469|611|5|10
317|354|4|2
640|566|4|15
466|96|5|9
95|65|4|20
437|1036|5|10
484|431|4|9
486|1375|3|21
409|708|4|10
425|689|2|11
363|22|3|19
201|303|2|19
653|732|2|9
573|185|3|3
344|367|5|4
584|172|4|18
574|302|4|2
13|657|4|5
493|22|5|13
12|161|5|5
493|238|3|13
443|687|3|2
11|430|3|7
500|475|5|19
197|403|3|9
608|961|4|10
326|173|5|3
642|240|3|16
657|300|2|21
541|432|4|16
648|203|1|5
660|252|2|4
591|514|4|15
177|322|2|13
65|423|5|7
500|135|5|19
122|469|5|7
343|176|5|7
264|100|5|15
299|792|4|19
639|51|2|7
363|691|3|19
326|229|3|3
295|561|5|20
5|396|5|5
532|305|3|5
493|209|5|13
410|316|4|2
600|50|4|9
467|117|2|0
615|988|1|3
334|856|4|19
592|313|5|13
621|881|2|22
201|1128|4|19
194|432|4|20
393|291|4|16
375|233|4|11
541|62|4|16
295|265|4|20
454|435|2|10
452|521|3|10
59|184|4|20
536|97|3|4
619|226|5|9
618|1468|3|5
603|923|4|18
561|285|4|19
72|56|5|3
457|59|5|7
660|926|2|4
96|127|5|3
176|298|4|21
342|846|2|19
653|527|2|9
118|175|5|6
373|679|2|5
541|121|3|16
10|273|4|3
331|1296|5|6
197|241|3|9
468|1012|4|13
387|258|4|19
148|132|4|4
665|527|3|4
458|289|2|13
551|402|4|22
542|150|2|13
650|429|4|3
352|156|4|9
595|926|1|0
40|310|3|2
175|133|4|3
425|823|3|11
503|840|1|7
655|1370|3|19
378|1145|3|7
622|15|4|5
13|179|2|5
457|819|2|7
407|201|4|4
58|651|4|19
492|291|4|6
234|28|4|10
601|133|4|20
639|212|4|7
416|369|2|5
452|490|4|10
650|1119|3|3
358|512|5|19
532|9|5|5
546|347|5|11
577|1209|4|5
666|56|4|3
490|7|3|0
655|476|2|19
121|644|4|7
60|230|4|10
239|165|5|10
592|342|2|13
37|841|3|9
577|4|4|5
58|135|4|19
501|118|3|0
56|395|3|5
646|346|2|2
159|1023|2|0
605|237|3|1
501|410|4|0
59|479|5|20
555|288|3|21
608|301|1|10
498|210|2|6
131|269|5|8
450|233|3|20
644|121|5|21
666|173|4|3
515|258|4|2
593|9|3|14
642|623|4|16
56|265|4|5
648|33|1|5
374|423|3|9
392|209|5|6
653|180|5|9
380|265|3|3
405|561|1|16
409|1073|4|10
609|314|1|12
405|48|1|16
234|197|5|10
561|1230|3|19
405|694|1|16
405|1072|1|16
660|184|3|4
73|748|2|6
498|56|3|6
585|1344|3|19
605|9|4|1
429|742|4|20
69|879|1|13
244|949|4|13
548|121|5|21
55|79|5|18
486|93|4|21
666|1047|3|3
552|117|3|0
569|121|3|0
655|273|4|19
632|172|5|9
357|304|5|0
305|770|3|19
592|253|1|13
606|31|4|4
524|435|4|20
661|183|4|4
389|661|4|10
479|274|4|4
195|1414|2|19
70|173|4|4
286|483|5|5
401|174|4|3
650|445|4|3
379|238|5|3
605|98|5|1
534|823|4|0
617|436|3|11
125|122|1|15
579|238|3|15
566|461|4|13
269|1444|1|19
645|658|4|19
405|1037|3|16
655|1232|3|19
524|44|4|20
313|195|5|3
655|1605|3|19
455|275|4|7
661|132|5|4
648|178|4|5
65|215|5|7
484|168|4|9
477|732|4|14
587|326|3|2
411|1197|4|9
398|117|4|3
280|402|4|5
442|288|4|22
498|222|3|6
460|248|4|17
388|508|3|12
663|411|3|13
622|165|5|5
263|50|5|3
205|322|3|2
638|514|2|9
301|797|4|22
582|237|3|0
387|321|3|19
595|591|4|0
158|238|5|9
525|596|4|0
116|1255|2|12
653|181|4|9
450|141|3|20
663|658|4|13
538|11|4|3
662|515|4|17
322|303|3|6
487|471|3|5
398|496|5|3
248|22|2|4
202|516|4|3
650|95|3|3
591|367|3|15
135|1217|2|11
70|28|4|4
488|429|4|1
82|412|1|3
151|216|4|10
567|133|4|6
450|956|4|20
246|431|3|22
405|944|3|16
627|399|3|9
344|203|4|4
664|433|3|3
624|347|4|21
222|1060|2|5
276|759|1|5
181|236|1|21
279|210|4|22
293|393|3|20
601|476|1|20
551|38|1|22
639|971|4|7
282|333|3|2
524|845|5|20
648|675|2|5
353|331|4|2
557|892|3|12
363|408|5|19
405|204|5|16
486|236|3|21
152|21|3|14
457|623|3|7
389|732|4|10
545|181|5|9
99|1132|4|13
109|15|4|5
634|275|3|0
263|588|3|3
454|431|3|10
624|815|3|21
574|1313|4|2
463|147|3|21
537|485|3|19
661|131|3|4
406|8|4|10
655|508|3|19
126|337|5|2
240|353|1|2
279|1486|1|22
606|660|5|4
536|496|5|4
526|293|5|21
560|134|5|6
601|949|2|20
90|10|5|10
637|111|3|0
91|143|4|3
338|1124|4|10
587|887|2|2
621|755|3|22
537|644|5|19
614|410|3|0
13|636|2|5
331|269|5|6
532|510|5|5
355|324|4|2
207|160|2|13
75|56|5|0
299|28|4|19
659|272|4|10
201|511|3|19
634|1048|3|0
130|934|4|22
630|412|1|21
405|201|1|16
514|792|4|4
496|1459|4|20
586|156|4|22
527|96|4|6
374|222|4|9
287|108|4|13
405|1438|1|16
248|283|1|4
606|483|5|4
483|1152|4|18
262|402|4|5
660|473|2|4
224|676|3|7
610|143|5|3
85|230|3|10
339|156|5|3
454|414|2|10
458|121|1|13
602|871|3|21
425|180|4|11
242|1011|3|17
283|433|4|15
416|44|4|5
608|506|4|10
535|205|3|10
579|303|3|15
373|281|3|5
542|501|4|13
493|196|4|13
210|315|5|3
600|233|2|9
396|546|4|0
82|1|4|3
660|97|3|4
343|1140|3|7
660|362|2|4
11|662|3|7
505|164|4|4
6|71|4|6
234|498|5|10
378|245|3|7
365|285|4|21
644|326|5|21
587|288|4|2
648|507|1|5
133|245|3|2
660|1181|1|4
667|234|2|7
666|122|2|3
7|631|4|5
392|310|4|6
58|151|3|19
642|22|4|16
26|111|3|0
458|179|4|13
334|736|3|19
530|191|5|1
536|169|5|4
45|288|3|0
655|533|2|19
634|471|4|0
524|380|2|20
298|604|5|3
565|70|5|10
614|476|3|0
388|773|3|12
553|484|5|10
540|596|4|0
658|1|4|6
667|285|5|7
577|25|4|5
9|371|5|6
207|233|3|13
37|96|4|9
527|429|5|6
427|990|5|2
52|741|4|17
346|520|5|9
334|712|3|19
268|1303|1|22
74|690|4|12
579|428|4|15
624|258|4|21
207|286|2|13
640|952|4|15
104|270|4|21
486|273|3|21
497|118|4|5
479|588|1|4
545|196|4|9
178|1038|2|9
99|975|3|13
549|1047|3|0
439|240|3|21
191|340|4|2
601|472|1|20
459|472|5|21
466|995|5|9
159|326|3|0
619|1314|3|9
303|82|4|5
518|300|3|0
477|282|4|14
592|631|3|13
394|250|4|22
641|59|4|6
664|229|3|3
60|482|4|10
378|977|3|7
650|243|2|3
110|43|3|5
459|174|4|21
234|636|3|10
592|283|4|13
599|595|5|0
666|223|3|3
627|215|1|9
62|463|4|4
214|93|4|6
561|172|2|19
385|320|3|19
487|17|3|5
13|86|1|5
639|70|3|7
290|720|3|4
466|294|3|9
655|27|3|19
196|1241|3|15
527|467|3|6
375|603|4|11
200|118|4|5
393|775|4|16
521|229|2|4
286|739|3|5
286|137|4|5
290|650|2|4
109|508|4|5
411|4|4|9
380|462|4|3
514|178|4|4
661|480|5|4
267|143|4|4
254|465|3|5
144|478|4|13
615|194|5|3
629|117|5|1
659|569|2|10
618|433|2|5
224|356|4|7
202|191|2|3
655|517|4|19
654|546|4|4
399|549|4|16
642|294|5|16
393|755|3|16
22|201|4|9
474|971|4|10
246|411|3|22
193|69|5|5
349|125|4|0
542|47|5|13
343|473|3|7
450|491|3|20
645|200|5|19
667|223|5|7
328|260|2|9
474|12|5|10
500|476|2|19
158|367|4|9
573|162|4|3
429|804|3|20
557|299|4|12
458|183|4|13
260|1243|5|2
484|655|5|9
194|209|3|20
491|7|3|8
535|527|3|10
385|207|4|19
413|471|4|17
668|345|2|12
664|187|5|3
566|127|5|13
621|417|3|22
654|222|5|4
86|338|1|2
637|985|2|0
561|179|4|19
500|514|5|19
90|141|5|10
23|55|4|4
398|432|3|3
495|228|5|20
661|97|4|4
329|11|3|1
664|659|5|3
556|603|5|6
655|628|3|19
650|66|3|3
590|1129|3|17
404|310|4|2
497|1303|2|5
416|471|5|5
368|98|3|11
370|603|5|10
385|430|5|19
33|323|4|2
490|473|2|0
495|64|5|20
353|346|4|2
673|294|4|2
90|134|5|10
474|252|4|10
55|22|5|18
363|660|4|19
514|228|5|4
293|186|2|20
450|185|5|20
500|568|1|19
363|195|4|19
409|343|3|10
620|288|4|16
655|283|3|19
435|214|4|5
567|648|4|6
416|239|5|5
425|310|3|11
264|156|2|15
454|255|4|10
343|657|5|7
650|204|4|3
472|768|5|16
450|448|4|20
579|269|3|15
200|132|5|5
250|222|4|4
648|497|4|5
450|169|5|20
360|654|5|1
417|582|3|5
620|683|3|16
643|87|5|22
496|172|5|20
459|7|5|21
184|40|4|7
653|87|4|9
384|329|3|2
609|304|5|12
154|197|5|6
256|1424|3|22
643|794|3|22
595|1259|3|0
136|124|5|8
519|1591|5|2
271|347|3|3
648|748|3|5
567|60|5|6
184|664|3|7
666|1170|4|3
662|291|2|17
667|301|1|7
90|610|5|10
308|739|4|20
655|36|2|19
222|181|4|5
399|454|3|16
567|135|3|6
654|66|4|4
457|11|4|7
664|118|3|3
18|197|4|10
493|271|1|13
447|367|3|4
453|1016|4|13
459|1190|4|21
631|289|4|2
256|283|3|22
11|646|3|7
574|910|1|2
671|947|3|9
537|23|4|19
405|553|1|16
380|419|3|3
619|288|3|9
648|191|5|5
116|1142|4|12
569|125|3|0
347|595|2|22
62|128|2|4
110|566|4|5
250|95|5|4
553|435|4|10
662|50|3|17
85|513|4|10
500|25|3|19
313|735|3|3
605|318|5|1
535|170|4|10
270|324|2|17
70|404|4|4
669|505|3|3
503|125|3|7
484|313|5|9
648|107|4|5
201|269|3|19
78|288|4|21
409|285|4|10
343|236|5|7
171|346|4|2
593|117|4|14
479|356|3|4
406|638|4|10
379|188|4|3
645|81|4|19
537|268|4|19
286|1502|2|5
632|79|5|9
548|14|1|21
332|122|5|22
661|118|4|4
655|505|3|19
537|427|4|19
648|564|1|5
405|1030|1|16
582|1215|4|0
99|173|4|13
668|231|2|12
217|181|1|9
526|1084|5|21
503|387|4|7
99|210|5|13
204|301|4|12
537|170|3|19
663|956|4|13
429|53|1|20
632|97|4|9
624|285|5|21
457|27|4|7
618|597|4|5
543|936|4|19
401|507|4|3
676|265|5|1
533|12|4|7
585|1485|3|19
643|152|4|22
407|479|4|4
450|1441|3|20
125|401|4|15
217|472|3|9
186|1083|1|9
299|478|4|19
653|1228|2|9
510|258|4|2
472|548|1|16
643|216|4|22
363|1009|2|19
647|631|4|4
268|1073|4|22
663|7|4|13
640|474|4|15
62|723|2|4
42|135|4|5
641|514|4|6
562|89|1|3
660|462|2|4
521|829|2|4
648|685|5|5
416|717|2|5
659|602|4|10
624|108|3|21
586|239|3|22
363|1157|2|19
654|69|4|4
485|319|3|2
339|488|5|3
648|118|4|5
445|203|3|13
291|1220|5|22
328|118|3|9
632|68|1|9
419|100|5|6
595|255|3|0
499|182|2|3
239|46|4|10
487|273|5|5
416|1054|3|5
239|419|3|10
663|117|4|13
145|1023|1|22
658|137|3|6
455|471|4|7
600|586|2|9
425|171|3|11
521|151|3|4
599|815|3|0
267|774|3|4
429|123|4|20
674|127|5|0
450|1153|5|20
450|328|4|20
233|735|5|3
509|302|5|12
601|191|4|20
666|203|4|3
296|304|3|6
44|67|3|4
59|97|5|20
494|222|5|1
393|841|3|16
561|100|4|19
595|762|4|0
77|252|1|4
593|807|4|14
380|708|3|3
393|24|3|16
514|73|4|4
176|117|4|21
233|100|4|3
548|443|4|21
374|322|4|9
504|162|4|5
479|283|4|4
303|1092|1|5
18|482|5|10
637|471|2|0
222|693|4|5
457|181|4|7
574|345|2|2
551|476|5|22
90|447|5|10
1|46|4|4
454|939|2|10
629|317|4|1
559|216|5|3
450|421|4|20
296|289|3|6
94|944|1|5
460|1|2|17
397|192|5|6
557|288|1|12
200|385|5|5
7|417|3|5
595|237|3|0
271|477|3|3
589|538|5|2
389|471|4|10
393|628|4|16
130|67|4|22
606|144|4|4
570|288|2|2
393|477|3|16
327|87|3|19
470|458|4|21
468|178|5|13
535|604|4|10
592|963|5|13
314|106|2|5
551|230|5|22
90|64|4|10
303|402|4|5
606|28|4|4
537|848|3|19
203|258|3|0
634|341|2|0
653|502|2|9
655|707|3|19
44|163|4|4
495|98|5|20
279|591|2|22
637|515|4|0
409|1360|2|10
313|744|3|3
212|246|5|7
503|297|5|7
629|197|5|1
269|661|4|19
448|344|4|2
416|31|5|5
425|573|3|11
592|339|3|13
200|748|3|5
380|258|4|3
178|476|3|9
592|11|5|13
551|431|4|22
344|1082|2|4
417|559|4|5
360|531|4|1
585|1193|5|19
270|213|5|17
323|876|2|13
464|603|5|1
471|50|3|16
305|282|3|19
109|17|4|5
221|1217|4|13
183|380|4|9
194|294|4|20
3|271|3|2
666|182|4|3
501|7|4|0
372|637|4|11
524|504|5|20
495|684|5|20
583|276|4|3
293|273|4|20
615|22|4|3
458|704|2|13
332|450|5|22
405|558|1|16
405|1394|1|16
504|141|3|5
430|181|4|17
188|566|5|9
606|1518|4|4
589|892|4|2
59|106|4|20
116|221|4|12
115|124|5|13
268|173|4|22
666|638|3|3
592|216|4|13
316|515|4|7
81|25|5|0
472|254|4|16
587|749|2|2
350|183|3|3
65|73|4|7
397|199|5|6
349|118|2|0
53|257|4|21
650|182|3|3
308|962|4|20
622|1|3|5
519|330|5|2
553|423|3|10
271|603|4|3
638|515|4|9
628|938|5|2
387|318|3|19
552|412|2|0
535|483|5|10
506|66|4|9
546|222|4|11
488|98|4|1
437|176|2|10
531|288|1|2
457|83|5|7
601|287|1|20
91|204|4|3
447|27|3|4
399|161|3|16
162|403|3|21
144|124|4|13
630|250|1|21
45|597|3|0
664|478|5|3
620|354|5|16
18|411|3|10
435|1215|3|5
608|215|3|10
70|264|4|4
451|333|5|2
655|280|2|19
350|179|5|3
453|975|2|13
269|1073|3|19
620|795|4|16
297|582|4|4
638|230|5|9
576|514|5|21
332|172|5|22
630|191|3|21
399|444|1|16
650|140|2|3
647|117|3|4
488|265|4|1
395|15|3|4
69|298|4|13
268|95|4|22
627|182|4|9
652|323|3|1
437|603|5|10
660|797|2|4
642|826|5|16
437|955|4|10
436|313|5|5
504|310|4|5
537|265|3|19
650|485|3|3
153|325|2|1
474|1113|3|10
194|521|4|20
514|28|5|4
95|1228|3|20
642|996|2|16
393|118|4|16
432|3|3|0
284|754|3|2
436|26|3|5
328|685|4|9
542|410|4|13
526|282|3|21
328|65|4|9
460|127|4|17
85|782|2|10
660|546|2|4
551|693|5|22
504|208|4|5
52|318|5|17
577|560|3|5
60|434|5|10
603|183|4|18
660|17|1|4
405|516|1|16
275|121|3|9
645|434|4|19
646|683|3|2
301|210|4|22
405|849|1|16
625|265|3|4
621|944|5|22
46|100|4|12
23|8|4|4
660|63|2|4
450|182|5|20
113|255|5|21
557|150|3|12
666|183|5|3
331|1017|2|6
234|215|3|10
622|1552|2|5
234|166|5|10
417|849|1|5
677|286|1|21
334|433|5|19
271|177|3|3
334|1426|4|19
425|550|4|11
593|815|3|14
132|1154|3|6
637|410|2|0
293|234|5|20
650|498|4|3
59|503|4|20
429|658|3|20
268|56|4|22
154|324|2|6
106|739|3|7
391|237|4|3
321|32|3|10
189|663|3|10
99|105|2|13
416|187|5|5
455|475|4|7
392|482|5|6
477|1041|5|14
457|197|5|7
373|1066|4|5
450|163|4|20
435|117|3|5
600|11|5|9
619|651|5|9
252|286|5|17
643|282|3|22
668|307|4|12
435|358|4|5
303|583|1|5
457|77|4|7
650|202|3|3
219|4|4|19
600|651|4|9
484|679|2|9
291|933|4|22
608|199|1|10
537|181|2|19
190|121|3|21
535|921|4|10
422|287|3|11
450|83|4|20
500|250|4|19
614|255|5|0
15|925|2|21
606|1039|4|4
601|157|3|20
496|1614|3|20
638|89|4|9
541|235|1|16
524|1166|5|20
577|1271|3|5
387|625|2|19
637|833|1|0
597|225|4|0
417|1011|3|5
617|647|3|11
682|924|5|22
328|77|4|9
628|874|5|2
609|908|1|12
521|475|3|4
655|950|3|19
623|234|4|15
435|394|4|5
606|214|4|4
474|69|5|10
358|1524|5|19
592|100|5|13
567|170|3|6
291|423|4|22
606|432|5|4
200|91|4|5
234|489|3|10
593|220|3|14
535|173|5|10
234|504|4|10
21|185|5|11
613|471|3|6
665|343|3|4
204|146|3|12
456|211|4|13
245|894|1|0
618|190|4|5
235|195|4|10
148|474|5|4
607|180|4|10
293|1286|4|20
92|684|3|22
292|665|3|6
472|834|3|16
622|568|4|5
587|325|5|2
158|231|2|9
70|501|4|4
405|774|1|16
663|11|5|13
343|193|4|7
545|17|3|9
432|117|4|0
379|357|5|3
332|121|5|22
286|569|4|5
276|735|4|5
379|219|3|3
650|435|4|3
577|99|3|5
354|248|4|7
586|155|3|22
414|302|5|2
405|97|2|16
659|258|4|10
606|928|4|4
422|260|3|11
614|279|3|0
478|238|3|13
548|333|4|21
602|50|5|21
102|596|2|9
549|515|5|0
194|276|3|20
500|274|3|19
363|50|5|19
38|452|5|16
336|710|4|15
406|504|4|10
622|542|2|5
92|274|4|22
608|568|5|10
58|249|4|19
666|4|5|3
249|96|4|13
655|611|3|19
423|340|4|12
667|435|3|7
653|1620|2|9
407|183|4|4
479|479|4|4
503|210|5|7
591|94|3|15
496|1139|2|20
606|709|5|4
496|825|3|20
380|1039|3|3
664|1090|1|3
618|132|4|5
543|471|3|19
527|93|4|6
654|278|3|4
94|501|4|5
437|28|3|10
246|1089|1|22
506|539|4|9
181|412|2|21
344|96|4|4
385|235|5|19
81|596|3|0
13|736|4|5
268|802|3|22
664|7|3|3
106|14|4|7
629|11|2|1
393|1181|3|16
655|210|3|19
207|521|4|13
474|1421|4|10
535|133|5|10
357|685|3|0
43|174|4|4
457|402|4|7
659|96|4|10
585|923|5|19
543|44|3|19
130|398|3|22
587|892|3|2
291|393|3|22
230|223|5|4
467|742|2|0
533|685|4|7
577|44|3|5
469|64|5|10
13|865|5|5
151|265|5|10
519|266|5|2
393|105|3|16
579|173|5|15
405|853|1|16
640|195|4|15
334|155|2|19
135|321|4|11
587|342|1|2
453|364|3|13
246|748|1|22
125|393|4|15
97|603|4|3
629|991|1|1
663|603|4|13
515|750|2|2
430|462|3|17
504|69|4|5
67|1052|3|0
660|313|4|4
342|412|3|19
655|576|2|19
650|127|2|3
303|150|5|5
59|474|5|20
639|692|3|7
606|132|5|4
544|749|4|2
381|303|3|10
551|979|4|22
468|157|4|13
447|1048|2|4
293|129|3|20
552|411|3|0
437|180|4|10
479|328|4|4
296|186|3|6
486|255|3|21
592|331|3|13
577|87|5|5
417|399|3|5
345|125|3|7
459|969|3|21
59|672|5|20
43|12|5|4
650|674|4|3
502|680|3|2
287|476|1|13
28|322|2|11
542|70|4|13
85|419|5|10
334|494|4|19
13|656|5|5
533|186|3|7
513|405|3|21
551|3|5|22
655|1319|3|19
417|63|3|5
682|735|4|22
660|432|4|4
411|73|4|9
503|216|5|7
624|924|4|21
669|537|3|3
649|275|2|0
608|658|3|10
666|492|4|3
616|299|3|2
429|1|3|20
621|41|4|22
610|294|1|3
614|122|3|0
637|544|3|0
457|540|3|7
669|462|5|3
627|586|3|9
653|409|2|9
497|248|4|5
86|269|4|2
178|124|4|9
574|289|4|2
599|535|4|0
13|411|2|5
479|188|2|4
18|427|5|10
403|477|4|0
682|623|3|22
144|405|4|13
624|534|3|21
288|173|3|3
435|1225|3|5
184|165|4|7
319|332|4|2
569|276|4|0
407|255|4|4
73|1|2|6
514|19|4|4
561|520|4|19
267|186|5|4
411|58|3|9
494|479|3|1
303|23|5|5
474|699|4|10
605|483|5|1
664|732|3|3
295|497|5|20
472|343|5|16
610|427|5|3
633|183|4|9
405|23|5|16
546|349|4|11
463|952|1|21
374|619|3|9
537|65|3|19
116|355|2|12
90|654|5|10
528|178|4|3
478|340|5|13
145|284|4|22
305|1485|3|19
56|153|4|5
642|80|5|16
551|455|1|22
153|181|1|1
350|195|5|3
287|710|4|13
407|449|2|4
298|153|3|3
194|1091|3|20
640|578|3|15
588|172|5|16
265|117|5|0
577|651|5|5
442|240|2|22
625|248|4|4
407|657|4|4
655|252|2|19
528|484|3|3
308|321|3|20
664|514|5|3
165|260|3|1
627|458|3|9
659|419|5|10
496|158|2|20
537|317|3|19
49|501|3|19
653|1012|4|9
537|525|3|19
620|895|3|16
548|1025|4|21
313|503|5|3
184|235|2|7
196|1007|4|15
537|512|3|19
277|471|3|0
422|452|3|11
391|772|2|3
617|185|5|11
59|313|5|20
332|77|4|22
640|357|5|15
618|71|4|5
489|875|2|2
552|291|2|0
457|304|4|7
566|483|4|13
661|527|4|4
232|170|5|3
486|277|3|21
682|215|4|22
189|214|1|10
641|83|4|6
537|959|3|19
664|466|4|3
110|385|3|5
23|479|5|4
621|393|3|22
314|151|4|5
303|72|3|5
378|715|4|7
70|225|3|4
466|326|3|9
49|1079|1|19
587|938|2|2
682|265|3|22
506|380|4|9
655|1208|3|19
13|568|3|5
109|186|3|5
326|180|1|3
648|429|4|5
682|325|4|22
605|462|5|1
587|902|2|2
83|298|4|16
436|785|2|5
373|431|5|5
591|238|5|15
92|227|1|22
522|179|5|3
311|192|3|20
541|50|5|16
656|750|2|2
144|55|4|13
82|539|3|3
188|294|2|9
474|70|4|10
588|318|4|16
174|401|1|14
442|449|2|22
278|923|5|12
666|206|4|3
295|382|5|20
495|1046|5|20
476|83|3|15
376|321|3|6
188|742|5|9
234|923|4|10
199|323|3|17
564|312|3|21
595|678|1|0
346|739|3|9
385|428|3|19
380|744|3|3
1|169|5|4
591|86|5|15
514|214|5|4
303|501|4|5
159|364|1|0
661|313|4|4
627|732|3|9
679|520|4|4
291|456|3|22
299|81|4|19
298|484|4|3
303|597|1|5
97|195|5|3
521|746|4|4
655|1007|3|19
308|153|5|20
10|693|4|3
311|1050|3|20
474|60|3|10
297|746|3|4
346|55|5|9
405|1570|1|16
481|50|4|3
373|169|5|5
127|901|5|18
212|645|3|7
234|277|3|10
351|310|5|2
489|326|4|2
290|174|5|4
125|186|3|15
342|378|4|19
344|127|5|4
608|98|5|10
487|191|4|5
300|264|1|12
493|693|4|13
451|880|1|2
514|258|4|4
630|477|4|21
465|258|5|3
122|135|4|7
121|282|1|7
411|229|3|9
640|1016|3|15
452|780|1|10
373|95|5|5
135|324|3|11
586|200|4|22
543|566|4|19
130|1210|2|22
523|25|4|15
663|274|3|13
381|640|5|10
660|826|3|4
474|604|4|10
660|98|4|4
87|1188|2|5
489|752|5|2
657|1009|4|21
654|257|4|4
136|9|5|8
567|268|4|6
308|603|5|20
583|175|5|3
559|187|3|3
301|735|2|22
533|333|4|7
239|1098|5|10
653|737|1|9
601|58|1|20
665|177|3|4
301|742|4|22
663|471|3|13
532|26|3|5
432|257|5|0
478|231|1|13
429|385|3|20
252|290|3|17
393|1168|3|16
625|195|4|4
43|491|4|4
536|56|3|4
405|697|1|16
581|100|5|8
627|117|3|9
668|258|2|12
537|307|3|19
257|1022|2|8
660|249|2|4
545|729|3|9
582|410|3|0
290|121|4|4
387|187|4|19
587|338|4|2
295|790|3|20
257|313|5|8
666|179|5|3
521|235|3|4
38|202|2|16
145|352|4|22
293|17|2|20
94|250|4|5
244|235|1|13
263|180|4|3
435|890|1|5
597|713|2|0
354|308|4|7
158|455|4|9
18|23|4|10
659|855|2|10
457|200|5|7
605|191|5|1
380|629|2|3
271|381|3|3
255|930|1|11
388|288|5|12
58|655|5|19
642|1029|3|16
598|750|5|2
659|161|3|10
421|50|5|3
648|122|1|5
264|525|5|15
62|521|5|4
389|66|3|10
498|160|5|6
559|163|4|3
268|636|3|22
447|1142|5|4
161|428|3|3
255|222|3|11
537|468|2|19
620|300|3|16
389|300|3|10
63|325|2|17
537|202|3|19
660|101|3|4
567|604|4|6
660|1178|1|4
625|222|4|4
671|250|5|9
682|68|5|22
524|81|1|20
650|484|5|3
618|192|5|5
541|476|5|16
632|470|4|9
660|7|3|4
421|219|3|3
148|181|5|4
534|756|4|0
387|1129|4|19
334|20|4|19
450|187|5|20
221|27|4|13
256|679|3|22
11|717|2|7
505|496|5|4
288|134|2|3
613|64|5|6
305|196|4|19
592|81|4|13
207|357|5|13
452|603|4|10
327|658|2|19
605|340|4|1
476|999|2|15
559|519|5|3
94|196|4|5
457|756|2|7
445|273|2|13
640|12|5|15
673|288|4|2
539|22|3|7
276|1267|4|5
632|746|3|9
406|524|4|10
472|183|5|16
343|65|5|7
206|346|5|2
160|461|5|6
684|64|4|5
163|357|4|3
669|169|3|3
606|68|5|4
588|934|4|16
627|86|3|9
301|97|4|22
63|480|3|17
640|201|4|15
588|531|3|16
385|919|4|19
347|100|3|22
344|1137|3|4
77|25|2|4
634|293|3|0
493|404|4|13
305|165|4|19
466|79|3|9
161|272|5|3
454|211|2|10
546|185|4|11
436|660|4|5
350|173|4|3
479|258|5|4
5|398|2|5
492|657|3|6
301|340|4|22
682|352|1|22
485|303|4|2
542|531|4|13
634|100|4|0
262|411|2|5
488|776|4|1
488|890|1|1
666|831|2|3
554|939|4|9
326|1|3|3
518|1335|3|0
437|588|3|10
542|192|5|13
407|177|4|4
416|86|1|5
503|729|3|7
216|216|4|13
643|89|3|22
406|143|1|10
169|321|3|1
130|538|5|22
286|184|3|5
380|170|4|3
597|50|5|0
95|102|4|20
267|47|5|4
577|132|4|5
591|516|3|15
537|489|3|19
655|1351|3|19
326|441|2|3
156|510|4|3
229|896|4|2
600|761|4|9
566|384|3|13
537|727|2|19
311|735|4|20
637|1344|4|0
313|748|3|3
417|122|2|5
665|684|3|4
528|588|2|3
198|581|3|4
360|25|4|1
568|504|3|10
450|661|3|20
459|164|4|21
279|176|3|22
620|993|5|16
492|531|4|6
115|137|5|13
178|679|4|9
151|97|5|10
466|273|4|9
276|1109|3|5
385|417|2|19
178|144|4|9
643|70|3|22
685|269|3|2
665|1040|4|4
166|347|5|2
579|56|3|15
401|477|1|3
6|168|4|6
405|808|1|16
109|202|5|5
532|915|4|5
600|62|4|9
94|302|4|5
342|531|3|19
568|659|3|10
665|346|2|4
70|135|4|4
107|259|2|2
506|972|3|9
341|872|4|2
21|573|2|11
606|172|5|4
436|655|5|5
642|142|4|16
500|15|2|19
374|558|1|9
552|926|2|0
94|1012|4|5
505|526|5|4
662|591|4|17
653|388|2|9
541|234|5|16
495|157|5|20
538|258|3|3
435|68|4|5
334|887|5|19
608|144|4|10
662|286|3|17
538|187|5|3
222|158|3|5
50|544|4|17
7|634|5|5
673|269|4|2
503|485|4|7
551|5|4|22
450|471|4|20
